,A(x),B(Y)
,"-7,248","2,81E-06"
,"-7,246","1,69E-06"
,"-7,244","-4,70E-07"
,"-7,242","-3,40E-07"
,"-7,24","2,23E-06"
,"-7,238","-8,80E-07"
,"-7,236","2,01E-06"
,"-7,234","4,09E-06"
,"-7,232","7,24E-06"
,"-7,23","5,82E-06"
,"-7,228","5,30E-06"
,"-7,226","5,24E-06"
,"-7,224","4,10E-06"
,"-7,222","3,24E-06"
,"-7,22","1,31E-06"
,"-7,218","2,50E-07"
,"-7,216","-2,40E-07"
,"-7,214","2,74E-06"
,"-7,212","1,50E-06"
,"-7,21","2,12E-06"
,"-7,208","8,80E-07"
,"-7,206","-7,40E-07"
,"-7,204","-2,38E-06"
,"-7,202","-3,06E-06"
,"-7,2","-2,08E-06"
,"-7,198","-2,57E-06"
,"-7,196","-3,66E-06"
,"-7,194","2,13E-06"
,"-7,192","3,01E-06"
,"-7,19","1,60E-07"
,"-7,188","1,04E-06"
,"-7,186","7,50E-07"
,"-7,184","-1,40E-06"
,"-7,182","2,40E-07"
,"-7,18","-2,82E-06"
,"-7,178","2,00E-07"
,"-7,176","-2,63E-06"
,"-7,174","1,15E-06"
,"-7,172","1,23E-06"
,"-7,17","1,33E-06"
,"-7,168","-2,53E-06"
,"-7,166","-2,31E-06"
,"-7,164","-5,06E-06"
,"-7,162","-3,01E-06"
,"-7,16","-6,90E-07"
,"-7,158","-1,70E-07"
,"-7,156","1,87E-06"
,"-7,154","1,43E-06"
,"-7,152","5,70E-07"
,"-7,15","-1,56E-06"
,"-7,148","-8,80E-06"
,"-7,146","-1,95E-06"
,"-7,144","-4,62E-06"
,"-7,142","-2,59E-06"
,"-7,14","-1,41E-06"
,"-7,138","2,07E-06"
,"-7,136","-3,04E-06"
,"-7,134","-7,40E-07"
,"-7,132","3,54E-06"
,"-7,13","5,49E-06"
,"-7,128","3,25E-06"
,"-7,126","5,30E-07"
,"-7,124","1,42E-06"
,"-7,122","-1,27E-06"
,"-7,12","-1,32E-06"
,"-7,118","-2,50E-07"
,"-7,116","6,40E-07"
,"-7,114","5,20E-07"
,"-7,112","-8,30E-07"
,"-7,11","2,18E-06"
,"-7,108","-2,24E-06"
,"-7,106","-2,19E-06"
,"-7,104","-5,33E-06"
,"-7,102","-5,63E-06"
,"-7,1","-1,55E-06"
,"-7,098","-4,66E-06"
,"-7,096","-1,86E-06"
,"-7,094","2,59E-06"
,"-7,092","2,86E-06"
,"-7,09","1,62E-06"
,"-7,088","1,34E-06"
,"-7,086","1,40E-06"
,"-7,084","-1,85E-06"
,"-7,082","-1,81E-06"
,"-7,08","1,19E-06"
,"-7,078","6,10E-07"
,"-7,076","2,20E-07"
,"-7,074","1,80E-06"
,"-7,072","2,80E-06"
,"-7,07","-5,40E-07"
,"-7,068","-7,70E-07"
,"-7,066","-1,94E-06"
,"-7,064","-5,10E-07"
,"-7,062","-2,18E-06"
,"-7,06","-1,21E-06"
,"-7,058","-2,22E-06"
,"-7,056","2,31E-06"
,"-7,054","2,07E-06"
,"-7,052","9,00E-07"
,"-7,05","7,20E-07"
,"-7,048","2,60E-07"
,"-7,046","-1,05E-06"
,"-7,044","1,10E-06"
,"-7,042","9,90E-07"
,"-7,04","7,90E-07"
,"-7,038","1,50E-06"
,"-7,036","2,91E-06"
,"-7,034","7,50E-07"
,"-7,032","3,74E-06"
,"-7,03","1,83E-06"
,"-7,028","-1,79E-06"
,"-7,026","3,50E-07"
,"-7,024","-1,25E-06"
,"-7,022","-4,43E-06"
,"-7,02","1,90E-07"
,"-7,018","-2,31E-06"
,"-7,016","-6,50E-07"
,"-7,014","-1,86E-06"
,"-7,012","2,69E-06"
,"-7,01","1,90E-07"
,"-7,008","-1,38E-06"
,"-7,006","-3,30E-07"
,"-7,004","-4,60E-07"
,"-7,002","1,57E-06"
,-7,"-6,70E-07"
,"-6,998","-1,77E-06"
,"-6,996","-2,22E-06"
,"-6,994","1,88E-06"
,"-6,992","2,91E-06"
,"-6,99","3,16E-06"
,"-6,988","5,14E-06"
,"-6,986","1,82E-06"
,"-6,984","-8,70E-07"
,"-6,982","1,81E-06"
,"-6,98","-2,25E-06"
,"-6,978","6,80E-07"
,"-6,976","2,30E-07"
,"-6,974","6,02E-06"
,"-6,972","4,31E-06"
,"-6,97","5,58E-06"
,"-6,968","4,97E-06"
,"-6,966","3,38E-06"
,"-6,964","2,41E-06"
,"-6,962","2,94E-06"
,"-6,96","1,80E-07"
,"-6,958","-1,34E-06"
,"-6,956","1,60E-06"
,"-6,954","3,02E-06"
,"-6,952","3,00E-06"
,"-6,95","4,51E-06"
,"-6,948","1,00E-08"
,"-6,946","2,57E-06"
,"-6,944","-1,78E-06"
,"-6,942","-2,47E-06"
,"-6,94","-2,85E-06"
,"-6,938","-1,03E-06"
,"-6,936","6,90E-07"
,"-6,934","3,70E-07"
,"-6,932","6,00E-07"
,"-6,93","1,40E-06"
,"-6,928","2,80E-07"
,"-6,926","1,17E-06"
,"-6,924","-2,03E-06"
,"-6,922","-1,18E-06"
,"-6,92","-2,53E-06"
,"-6,918","-1,87E-06"
,"-6,916","3,00E-07"
,"-6,914","2,09E-06"
,"-6,912","2,56E-06"
,"-6,91","3,28E-06"
,"-6,908","2,22E-06"
,"-6,906","-2,90E-07"
,"-6,904","1,86E-06"
,"-6,902","8,90E-07"
,"-6,9","1,20E-06"
,"-6,898","6,10E-07"
,"-6,896","3,28E-06"
,"-6,894","2,97E-06"
,"-6,892","2,64E-06"
,"-6,89","3,72E-06"
,"-6,888","4,60E-06"
,"-6,886","4,91E-06"
,"-6,884","-7,64E-06"
,"-6,882","1,46E-06"
,"-6,88","4,28E-06"
,"-6,878","5,17E-06"
,"-6,876","2,55E-06"
,"-6,874","2,60E-06"
,"-6,872","5,40E-06"
,"-6,87","6,24E-06"
,"-6,868","7,35E-06"
,"-6,866","4,98E-06"
,"-6,864","7,04E-06"
,"-6,862","9,10E-07"
,"-6,86","4,18E-06"
,"-6,858","8,00E-07"
,"-6,856","1,89E-06"
,"-6,854","4,23E-06"
,"-6,852","4,79E-06"
,"-6,85","6,10E-06"
,"-6,848","2,80E-06"
,"-6,846","4,34E-06"
,"-6,844","2,15E-06"
,"-6,842","1,95E-06"
,"-6,84","2,50E-07"
,"-6,838","-3,86E-06"
,"-6,836","-3,10E-07"
,"-6,834","3,01E-06"
,"-6,832","4,47E-06"
,"-6,83","5,15E-06"
,"-6,828","9,14E-06"
,"-6,826","4,77E-06"
,"-6,824","5,76E-06"
,"-6,822","2,10E-06"
,"-6,82","-1,26E-06"
,"-6,818","5,80E-07"
,"-6,816","2,84E-06"
,"-6,814","5,07E-06"
,"-6,812","6,41E-06"
,"-6,81","5,61E-06"
,"-6,808","3,99E-06"
,"-6,806","1,34E-06"
,"-6,804","3,22E-06"
,"-6,802","2,78E-06"
,"-6,8","1,82E-06"
,"-6,798","1,31E-06"
,"-6,796","1,70E-07"
,"-6,794","1,57E-06"
,"-6,792","8,80E-07"
,"-6,79","3,88E-06"
,"-6,788","4,27E-06"
,"-6,786","5,24E-06"
,"-6,784","-5,00E-08"
,"-6,782","2,20E-07"
,"-6,78","-1,20E-07"
,"-6,778","4,70E-07"
,"-6,776","1,23E-06"
,"-6,774","4,68E-06"
,"-6,772","2,23E-06"
,"-6,77","1,39E-06"
,"-6,768","1,80E-06"
,"-6,766","-1,43E-06"
,"-6,764","-8,60E-07"
,"-6,762","-2,19E-06"
,"-6,76","4,00E-08"
,"-6,758","-4,85E-06"
,"-6,756","-2,84E-06"
,"-6,754","-1,32E-06"
,"-6,752","-2,40E-07"
,"-6,75","-3,00E-08"
,"-6,748","1,66E-06"
,"-6,746","2,00E-07"
,"-6,744","-3,59E-06"
,"-6,742","-1,97E-06"
,"-6,74","-1,99E-06"
,"-6,738","-1,92E-06"
,"-6,736","-8,60E-07"
,"-6,734","3,56E-06"
,"-6,732","-7,28E-06"
,"-6,73","1,61E-06"
,"-6,728","2,90E-07"
,"-6,726","4,80E-07"
,"-6,724","-2,60E-07"
,"-6,722","1,60E-07"
,"-6,72","2,34E-06"
,"-6,718","5,40E-07"
,"-6,716","1,91E-06"
,"-6,714","2,38E-06"
,"-6,712","1,49E-06"
,"-6,71","5,11E-06"
,"-6,708","1,51E-06"
,"-6,706","4,58E-06"
,"-6,704","1,48E-06"
,"-6,702","-1,44E-06"
,"-6,7","-4,18E-06"
,"-6,698","-4,86E-06"
,"-6,696","-1,56E-06"
,"-6,694","1,11E-06"
,"-6,692","-6,00E-07"
,"-6,69","1,77E-06"
,"-6,688","6,70E-07"
,"-6,686","-3,17E-06"
,"-6,684","-3,75E-06"
,"-6,682","-5,39E-06"
,"-6,68","-8,40E-06"
,"-6,678","-6,25E-06"
,"-6,676","-5,57E-06"
,"-6,674","-2,08E-06"
,"-6,672","1,50E-07"
,"-6,67","-2,06E-06"
,"-6,668","-7,10E-07"
,"-6,666","-1,94E-06"
,"-6,664","-3,78E-06"
,"-6,662","-5,88E-06"
,"-6,66","-1,93E-06"
,"-6,658","-4,76E-06"
,"-6,656","-4,23E-06"
,"-6,654","-4,30E-07"
,"-6,652","-1,35E-06"
,"-6,65","2,05E-06"
,"-6,648","1,17E-06"
,"-6,646","-8,30E-07"
,"-6,644","-2,24E-06"
,"-6,642","-4,11E-06"
,"-6,64","-7,59E-06"
,"-6,638","-7,21E-06"
,"-6,636","-8,93E-06"
,"-6,634","-1,76E-06"
,"-6,632","-3,79E-06"
,"-6,63","-4,58E-06"
,"-6,628","9,20E-07"
,"-6,626","-2,70E-07"
,"-6,624","1,00E-08"
,"-6,622","-2,80E-07"
,"-6,62","-1,33E-06"
,"-6,618","-1,27E-06"
,"-6,616","-4,11E-06"
,"-6,614","-3,37E-06"
,"-6,612","-2,11E-06"
,"-6,61","-4,70E-07"
,"-6,608","1,75E-06"
,"-6,606","7,80E-07"
,"-6,604","-1,47E-06"
,"-6,602","-1,52E-06"
,"-6,6","-2,71E-06"
,"-6,598","-2,92E-06"
,"-6,596","-4,10E-06"
,"-6,594","-2,63E-06"
,"-6,592","-1,06E-06"
,"-6,59","1,62E-06"
,"-6,588","3,61E-06"
,"-6,586","-7,00E-07"
,"-6,584","-5,40E-07"
,"-6,582","-9,50E-07"
,"-6,58","-6,96E-06"
,"-6,578","-2,30E-06"
,"-6,576","-1,87E-06"
,"-6,574","-7,10E-07"
,"-6,572","6,20E-07"
,"-6,57","-1,04E-06"
,"-6,568","2,34E-06"
,"-6,566","2,71E-06"
,"-6,564","1,28E-06"
,"-6,562","-2,55E-06"
,"-6,56","1,70E-06"
,"-6,558","-2,74E-06"
,"-6,556","-5,20E-07"
,"-6,554","-8,90E-07"
,"-6,552","1,80E-06"
,"-6,55","6,30E-07"
,"-6,548","-2,20E-07"
,"-6,546","8,50E-07"
,"-6,544","1,40E-07"
,"-6,542","-1,04E-06"
,"-6,54","-1,96E-06"
,"-6,538","3,58E-06"
,"-6,536","5,40E-07"
,"-6,534","3,83E-06"
,"-6,532","3,81E-06"
,"-6,53","5,00E-07"
,"-6,528","2,94E-06"
,"-6,526","1,56E-06"
,"-6,524","4,58E-06"
,"-6,522","1,47E-06"
,"-6,52","9,40E-07"
,"-6,518","3,78E-06"
,"-6,516","4,28E-06"
,"-6,514","4,43E-06"
,"-6,512","4,76E-06"
,"-6,51","5,61E-06"
,"-6,508","4,08E-06"
,"-6,506","5,78E-06"
,"-6,504","5,70E-07"
,"-6,502","1,79E-06"
,"-6,5","-6,20E-07"
,"-6,498","-1,07E-06"
,"-6,496","-9,20E-07"
,"-6,494","-1,85E-06"
,"-6,492","2,87E-06"
,"-6,49","1,35E-06"
,"-6,488","1,19E-06"
,"-6,486","-3,00E-08"
,"-6,484","-9,90E-07"
,"-6,482","-1,27E-06"
,"-6,48","-2,57E-06"
,"-6,478","-3,36E-06"
,"-6,476","-8,80E-07"
,"-6,474","-7,20E-07"
,"-6,472","-4,80E-07"
,"-6,47","1,77E-06"
,"-6,468","-7,00E-08"
,"-6,466","-8,00E-08"
,"-6,464","-3,79E-06"
,"-6,462","-3,19E-06"
,"-6,46","-3,33E-06"
,"-6,458","-5,46E-06"
,"-6,456","-2,28E-06"
,"-6,454","-1,95E-06"
,"-6,452","-1,00E-06"
,"-6,45","-1,29E-06"
,"-6,448","-1,10E-06"
,"-6,446","1,12E-06"
,"-6,444","-4,80E-07"
,"-6,442","-4,00E-08"
,"-6,44","-1,02E-06"
,"-6,438","1,15E-06"
,"-6,436","-1,94E-06"
,"-6,434","3,70E-07"
,"-6,432","-7,40E-07"
,"-6,43","3,06E-06"
,"-6,428","-5,32E-06"
,"-6,426","2,78E-06"
,"-6,424","5,70E-07"
,"-6,422","-1,92E-06"
,"-6,42","8,00E-08"
,"-6,418","-2,52E-06"
,"-6,416","8,00E-08"
,"-6,414","-1,90E-07"
,"-6,412","3,23E-06"
,"-6,41","2,70E-06"
,"-6,408","4,16E-06"
,"-6,406","-1,29E-06"
,"-6,404","-1,46E-06"
,"-6,402","-8,90E-07"
,"-6,4","6,30E-07"
,"-6,398","-7,50E-07"
,"-6,396","-2,35E-06"
,"-6,394","1,30E-07"
,"-6,392","1,88E-06"
,"-6,39","2,46E-06"
,"-6,388","-5,10E-07"
,"-6,386","-2,74E-06"
,"-6,384","-2,64E-06"
,"-6,382","-2,47E-06"
,"-6,38","-1,07E-06"
,"-6,378","3,50E-07"
,"-6,376","-1,70E-07"
,"-6,374","4,50E-07"
,"-6,372","6,10E-07"
,"-6,37","3,18E-06"
,"-6,368","3,81E-06"
,"-6,366","2,73E-06"
,"-6,364","-1,34E-06"
,"-6,362","-1,58E-06"
,"-6,36","-2,32E-06"
,"-6,358","-2,61E-06"
,"-6,356","-1,17E-06"
,"-6,354","2,00E-06"
,"-6,352","8,80E-07"
,"-6,35","2,85E-06"
,"-6,348","2,66E-06"
,"-6,346","3,77E-06"
,"-6,344","9,20E-07"
,"-6,342","-2,81E-06"
,"-6,34","-3,43E-06"
,"-6,338","-8,50E-07"
,"-6,336","-1,49E-06"
,"-6,334","3,96E-06"
,"-6,332","2,95E-06"
,"-6,33","3,35E-06"
,"-6,328","2,96E-06"
,"-6,326","4,80E-06"
,"-6,324","2,83E-06"
,"-6,322","3,03E-06"
,"-6,32","2,98E-06"
,"-6,318","1,02E-06"
,"-6,316","-5,00E-07"
,"-6,314","-3,30E-07"
,"-6,312","8,60E-07"
,"-6,31","-2,00E-06"
,"-6,308","-2,08E-06"
,"-6,306","1,82E-06"
,"-6,304","-1,32E-06"
,"-6,302","-1,94E-06"
,"-6,3","-1,11E-06"
,"-6,298","-3,38E-06"
,"-6,296","-3,70E-06"
,"-6,294","-1,14E-06"
,"-6,292","-2,75E-06"
,"-6,29","2,50E-07"
,"-6,288","-1,23E-06"
,"-6,286","5,80E-07"
,"-6,284","-3,60E-06"
,"-6,282","-3,67E-06"
,"-6,28","-1,31E-06"
,"-6,278","-3,55E-06"
,"-6,276","-1,01E-05"
,"-6,274","-1,41E-06"
,"-6,272","9,30E-07"
,"-6,27","1,55E-06"
,"-6,268","2,26E-06"
,"-6,266","2,78E-06"
,"-6,264","-1,08E-06"
,"-6,262","-6,50E-07"
,"-6,26","-3,24E-06"
,"-6,258","-1,50E-06"
,"-6,256","-1,42E-06"
,"-6,254","-5,20E-07"
,"-6,252","2,09E-06"
,"-6,25","2,34E-06"
,"-6,248","-5,00E-08"
,"-6,246","-5,30E-07"
,"-6,244","4,11E-06"
,"-6,242","2,19E-06"
,"-6,24","7,40E-07"
,"-6,238","-6,30E-07"
,"-6,236","-9,80E-07"
,"-6,234","-7,50E-07"
,"-6,232","3,60E-07"
,"-6,23","1,63E-06"
,"-6,228","-1,81E-06"
,"-6,226","-7,40E-07"
,"-6,224","-3,99E-06"
,"-6,222","-1,62E-06"
,"-6,22","-2,97E-06"
,"-6,218","-3,38E-06"
,"-6,216","-7,30E-07"
,"-6,214","-2,94E-06"
,"-6,212","1,19E-06"
,"-6,21","1,79E-06"
,"-6,208","2,65E-06"
,"-6,206","-2,17E-06"
,"-6,204","-4,64E-06"
,"-6,202","-5,87E-06"
,"-6,2","-3,16E-06"
,"-6,198","-3,76E-06"
,"-6,196","-1,00E-07"
,"-6,194","2,20E-06"
,"-6,192","7,70E-07"
,"-6,19","2,09E-06"
,"-6,188","2,52E-06"
,"-6,186","-1,90E-07"
,"-6,184","-2,27E-06"
,"-6,182","-2,28E-06"
,"-6,18","-2,86E-06"
,"-6,178","-3,87E-06"
,"-6,176","-3,22E-06"
,"-6,174","-1,44E-06"
,"-6,172","1,30E-06"
,"-6,17","2,91E-06"
,"-6,168","1,75E-06"
,"-6,166","-2,71E-06"
,"-6,164","-1,94E-06"
,"-6,162","-4,75E-06"
,"-6,16","-4,50E-06"
,"-6,158","-4,49E-06"
,"-6,156","-5,85E-06"
,"-6,154","-1,28E-06"
,"-6,152","-1,01E-06"
,"-6,15","-2,77E-06"
,"-6,148","1,10E-07"
,"-6,146","-3,48E-06"
,"-6,144","-3,47E-06"
,"-6,142","-5,57E-06"
,"-6,14","-5,04E-06"
,"-6,138","-4,94E-06"
,"-6,136","-2,82E-06"
,"-6,134","-4,90E-07"
,"-6,132","-2,20E-07"
,"-6,13","2,20E-07"
,"-6,128","-1,48E-06"
,"-6,126","-7,00E-07"
,"-6,124","-5,59E-06"
,"-6,122","-4,09E-06"
,"-6,12","-2,83E-06"
,"-6,118","-1,25E-06"
,"-6,116","-1,29E-06"
,"-6,114","9,00E-07"
,"-6,112","-1,27E-06"
,"-6,11","1,74E-06"
,"-6,108","-9,30E-07"
,"-6,106","7,90E-07"
,"-6,104","-1,29E-06"
,"-6,102","-4,23E-06"
,"-6,1","-1,08E-06"
,"-6,098","-2,84E-06"
,"-6,096","-4,20E-06"
,"-6,094","-4,60E-07"
,"-6,092","-5,50E-07"
,"-6,09","-1,83E-06"
,"-6,088","-5,40E-07"
,"-6,086","-3,04E-06"
,"-6,084","-4,16E-06"
,"-6,082","-5,20E-07"
,"-6,08","-4,09E-06"
,"-6,078","-1,53E-06"
,"-6,076","-3,73E-06"
,"-6,074","-1,51E-06"
,"-6,072","-3,21E-06"
,"-6,07","-4,05E-06"
,"-6,068","-8,60E-07"
,"-6,066","-1,43E-06"
,"-6,064","-4,58E-06"
,"-6,062","-5,34E-06"
,"-6,06","-2,74E-06"
,"-6,058","-1,81E-06"
,"-6,056","-3,90E-06"
,"-6,054","1,17E-06"
,"-6,052","-1,72E-06"
,"-6,05","4,00E-08"
,"-6,048","8,30E-07"
,"-6,046","2,75E-06"
,"-6,044","-6,10E-07"
,"-6,042","7,60E-07"
,"-6,04","-2,00E-06"
,"-6,038","-2,25E-06"
,"-6,036","-2,54E-06"
,"-6,034","-5,90E-07"
,"-6,032","1,46E-06"
,"-6,03","-1,90E-06"
,"-6,028","-3,09E-06"
,"-6,026","-3,08E-06"
,"-6,024","-5,22E-06"
,"-6,022","-6,44E-06"
,"-6,02","-6,42E-06"
,"-6,018","-3,37E-06"
,"-6,016","-2,26E-06"
,"-6,014","-7,30E-07"
,"-6,012","-4,50E-07"
,"-6,01","-3,91E-06"
,"-6,008","-3,60E-07"
,"-6,006","-2,92E-06"
,"-6,004","-2,14E-06"
,"-6,002","-4,21E-06"
,-6,"-1,28E-06"
,"-5,998","-4,50E-07"
,"-5,996","-1,28E-06"
,"-5,994","1,56E-06"
,"-5,992","3,28E-06"
,"-5,99","4,60E-06"
,"-5,988","2,88E-06"
,"-5,986","4,90E-07"
,"-5,984","2,97E-06"
,"-5,982","-2,94E-06"
,"-5,98","2,90E-07"
,"-5,978","-2,36E-06"
,"-5,976","9,80E-07"
,"-5,974","2,38E-06"
,"-5,972","-1,16E-06"
,"-5,97","-9,00E-08"
,"-5,968","8,80E-07"
,"-5,966","2,31E-06"
,"-5,964","-1,25E-06"
,"-5,962","-5,25E-06"
,"-5,96","1,80E-07"
,"-5,958","-4,69E-06"
,"-5,956","-5,60E-07"
,"-5,954","-5,40E-07"
,"-5,952","8,50E-07"
,"-5,95","4,10E-07"
,"-5,948","1,03E-06"
,"-5,946","-3,55E-06"
,"-5,944","-6,40E-07"
,"-5,942","-2,53E-06"
,"-5,94","-1,29E-06"
,"-5,938","-3,76E-06"
,"-5,936","-2,28E-06"
,"-5,934","-2,11E-06"
,"-5,932","-1,44E-06"
,"-5,93","1,75E-06"
,"-5,928","1,86E-06"
,"-5,926","-8,90E-07"
,"-5,924","-4,70E-06"
,"-5,922","-3,42E-06"
,"-5,92","-3,77E-06"
,"-5,918","-3,74E-06"
,"-5,916","-1,91E-06"
,"-5,914","-3,52E-06"
,"-5,912","-1,35E-06"
,"-5,91","-3,16E-06"
,"-5,908","-6,00E-08"
,"-5,906","-2,54E-06"
,"-5,904","-1,90E-07"
,"-5,902","-4,51E-06"
,"-5,9","-6,39E-06"
,"-5,898","-2,66E-06"
,"-5,896","-1,93E-06"
,"-5,894","-1,52E-06"
,"-5,892","3,03E-06"
,"-5,89","2,86E-06"
,"-5,888","7,10E-07"
,"-5,886","-2,01E-06"
,"-5,884","2,70E-07"
,"-5,882","-3,52E-06"
,"-5,88","-5,18E-06"
,"-5,878","-4,27E-06"
,"-5,876","-4,42E-06"
,"-5,874","-5,70E-07"
,"-5,872","1,68E-06"
,"-5,87","-3,29E-06"
,"-5,868","3,02E-06"
,"-5,866","3,02E-06"
,"-5,864","4,70E-07"
,"-5,862","-1,82E-06"
,"-5,86","-1,00E-05"
,"-5,858","-1,29E-06"
,"-5,856","-1,60E-06"
,"-5,854","2,42E-06"
,"-5,852","4,40E-06"
,"-5,85","2,23E-06"
,"-5,848","1,75E-06"
,"-5,846","2,55E-06"
,"-5,844","1,70E-06"
,"-5,842","5,50E-07"
,"-5,84","2,80E-06"
,"-5,838","-1,40E-07"
,"-5,836","4,00E-06"
,"-5,834","1,97E-06"
,"-5,832","7,10E-07"
,"-5,83","1,51E-06"
,"-5,828","9,00E-07"
,"-5,826","1,10E-06"
,"-5,824","-4,06E-06"
,"-5,822","-3,50E-06"
,"-5,82","-5,47E-06"
,"-5,818","-3,78E-06"
,"-5,816","-2,85E-06"
,"-5,814","1,60E-07"
,"-5,812","-5,10E-07"
,"-5,81","7,00E-07"
,"-5,808","5,40E-07"
,"-5,806","-2,17E-06"
,"-5,804","3,60E-07"
,"-5,802","-4,72E-06"
,"-5,8","-3,79E-06"
,"-5,798","1,02E-06"
,"-5,796","1,24E-06"
,"-5,794","3,00E-07"
,"-5,792","3,14E-06"
,"-5,79","3,00E-06"
,"-5,788","7,00E-07"
,"-5,786","-9,00E-07"
,"-5,784","-3,63E-06"
,"-5,782","-5,68E-06"
,"-5,78","-2,35E-06"
,"-5,778","-1,42E-06"
,"-5,776","-1,19E-06"
,"-5,774","-2,86E-06"
,"-5,772","7,30E-07"
,"-5,77","7,70E-07"
,"-5,768","1,17E-06"
,"-5,766","-2,49E-06"
,"-5,764","-2,82E-06"
,"-5,762","-5,30E-06"
,"-5,76","-6,70E-07"
,"-5,758","-3,78E-06"
,"-5,756","-1,93E-06"
,"-5,754","-7,00E-07"
,"-5,752","-3,06E-06"
,"-5,75","-1,30E-06"
,"-5,748","-1,06E-06"
,"-5,746","-2,33E-06"
,"-5,744","-9,30E-07"
,"-5,742","4,70E-07"
,"-5,74","-3,61E-06"
,"-5,738","-4,86E-06"
,"-5,736","-2,65E-06"
,"-5,734","-2,24E-06"
,"-5,732","-1,95E-06"
,"-5,73","1,90E-07"
,"-5,728","-5,80E-07"
,"-5,726","-1,54E-06"
,"-5,724","-1,59E-06"
,"-5,722","-4,33E-06"
,"-5,72","-3,95E-06"
,"-5,718","-5,93E-06"
,"-5,716","-6,59E-06"
,"-5,714","-2,24E-06"
,"-5,712","-1,55E-06"
,"-5,71","1,34E-06"
,"-5,708","-7,71E-06"
,"-5,706","-2,72E-06"
,"-5,704","-1,15E-06"
,"-5,702","-3,92E-06"
,"-5,7","-3,06E-06"
,"-5,698","-3,79E-06"
,"-5,696","-2,60E-06"
,"-5,694","1,80E-07"
,"-5,692","-1,65E-06"
,"-5,69","2,20E-06"
,"-5,688","2,25E-06"
,"-5,686","1,51E-06"
,"-5,684","-7,00E-08"
,"-5,682","-9,40E-07"
,"-5,68","-1,40E-06"
,"-5,678","5,80E-07"
,"-5,676","-1,45E-06"
,"-5,674","-9,30E-07"
,"-5,672","-1,33E-06"
,"-5,67","-3,00E-07"
,"-5,668","2,57E-06"
,"-5,666","-2,58E-06"
,"-5,664","-2,07E-06"
,"-5,662","-3,82E-06"
,"-5,66","-3,91E-06"
,"-5,658","-2,16E-06"
,"-5,656","-1,32E-06"
,"-5,654","-1,30E-07"
,"-5,652","2,39E-06"
,"-5,65","2,36E-06"
,"-5,648","1,92E-06"
,"-5,646","-2,05E-06"
,"-5,644","-2,48E-06"
,"-5,642","-2,27E-06"
,"-5,64","-3,69E-06"
,"-5,638","-5,90E-07"
,"-5,636","-1,37E-06"
,"-5,634","-2,46E-06"
,"-5,632","2,77E-06"
,"-5,63","3,25E-06"
,"-5,628","1,74E-06"
,"-5,626","-1,20E-07"
,"-5,624","-2,77E-06"
,"-5,622","-2,67E-06"
,"-5,62","-2,27E-06"
,"-5,618","-6,30E-07"
,"-5,616","-2,83E-06"
,"-5,614","9,50E-07"
,"-5,612","-2,00E-07"
,"-5,61","5,80E-07"
,"-5,608","-3,80E-07"
,"-5,606","1,20E-06"
,"-5,604","1,63E-06"
,"-5,602","1,09E-06"
,"-5,6","1,30E-07"
,"-5,598","-1,32E-06"
,"-5,596","1,42E-06"
,"-5,594","9,00E-08"
,"-5,592","-1,03E-06"
,"-5,59","-1,70E-07"
,"-5,588","-9,70E-07"
,"-5,586","-1,39E-06"
,"-5,584","-2,22E-06"
,"-5,582","-2,29E-06"
,"-5,58","-6,00E-06"
,"-5,578","-5,81E-06"
,"-5,576","-3,98E-06"
,"-5,574","-9,30E-07"
,"-5,572","-8,40E-07"
,"-5,57","6,00E-08"
,"-5,568","1,70E-06"
,"-5,566","1,20E-06"
,"-5,564","-1,26E-06"
,"-5,562","-2,41E-06"
,"-5,56","-1,54E-06"
,"-5,558","-4,77E-06"
,"-5,556","-9,81E-06"
,"-5,554","-4,39E-06"
,"-5,552","-2,81E-06"
,"-5,55","2,29E-06"
,"-5,548","2,20E-07"
,"-5,546","-1,68E-06"
,"-5,544","-2,10E-06"
,"-5,542","-8,60E-07"
,"-5,54","-3,41E-06"
,"-5,538","-3,11E-06"
,"-5,536","-2,66E-06"
,"-5,534","-3,05E-06"
,"-5,532","1,00E-07"
,"-5,53","8,00E-07"
,"-5,528","5,30E-07"
,"-5,526","-4,30E-07"
,"-5,524","-2,23E-06"
,"-5,522","-1,70E-06"
,"-5,52","-2,98E-06"
,"-5,518","-7,50E-07"
,"-5,516","1,20E-07"
,"-5,514","-1,50E-07"
,"-5,512","1,64E-06"
,"-5,51","1,88E-06"
,"-5,508","1,60E-07"
,"-5,506","-6,20E-07"
,"-5,504","-3,32E-06"
,"-5,502","-4,70E-07"
,"-5,5","-3,15E-06"
,"-5,498","-1,64E-06"
,"-5,496","1,04E-06"
,"-5,494","-3,12E-06"
,"-5,492","1,67E-06"
,"-5,49","1,36E-06"
,"-5,488","-9,30E-07"
,"-5,486","5,10E-07"
,"-5,484","-6,70E-07"
,"-5,482","-4,60E-07"
,"-5,48","-2,89E-06"
,"-5,478","-3,22E-06"
,"-5,476","-2,36E-06"
,"-5,474","-4,01E-06"
,"-5,472","-1,34E-06"
,"-5,47","-1,89E-06"
,"-5,468","-1,00E-07"
,"-5,466","4,90E-07"
,"-5,464","-1,02E-06"
,"-5,462","-2,38E-06"
,"-5,46","-2,10E-06"
,"-5,458","-3,26E-06"
,"-5,456","-4,50E-06"
,"-5,454","-3,21E-06"
