A(X);B(Y)
166.218;-4.85E-06
166.22;-1.89E-06
166.222;1.42E-06
166.224;1.18E-06
166.226;-1.51E-06
166.228;4.20E-07
166.23;-1.03E-06
166.232;-2.13E-06
166.234;-1.54E-06
166.236;-6.07E-06
166.238;-6.70E-06
166.24;-5.94E-06
166.242;-1.07E-06
166.244;3.70E-07
166.246;1.93E-06
166.248;2.45E-06
166.25;-2.00E-06
166.252;-1.22E-06
166.254;-3.82E-06
166.256;-4.78E-06
166.258;-1.87E-06
166.26;-3.25E-06
166.262;-2.62E-06
166.264;2.20E-07
166.266;-1.70E-07
166.268;-2.36E-06
166.27;-2.52E-06
166.272;-3.00E-08
166.274;-2.18E-06
166.276;-6.10E-07
166.278;-4.24E-06
166.28;-2.16E-06
166.282;-4.10E-07
166.284;-2.14E-06
166.286;7.30E-07
166.288;1.99E-06
166.29;9.70E-07
166.292;-3.72E-06
166.294;-4.00E-06
166.296;-2.46E-06
166.298;-7.50E-07
166.3;-4.35E-06
166.302;1.61E-06
166.304;4.00E-07
166.306;5.67E-06
166.308;7.60E-07
166.31;1.33E-06
166.312;-9.60E-07
166.314;-2.87E-06
166.316;-1.04E-06
166.318;-4.07E-06
166.32;1.50E-07
166.322;-1.58E-06
166.324;4.20E-06
166.326;-3.80E-07
166.328;6.50E-07
166.33;2.45E-06
166.332;-2.56E-06
166.334;-3.27E-06
166.336;-9.00E-07
166.338;-5.81E-06
166.34;-4.49E-06
166.342;2.21E-06
166.344;-3.30E-07
166.346;1.14E-06
166.348;1.11E-06
166.35;1.82E-06
166.352;-3.09E-06
166.354;-5.17E-06
166.356;-3.30E-06
166.358;-1.13E-05
166.36;-7.30E-07
166.362;1.50E-06
166.364;2.51E-06
166.366;9.80E-07
166.368;3.00E-07
166.37;2.74E-06
166.372;-1.47E-06
166.374;-4.96E-06
166.376;-4.58E-06
166.378;-8.60E-07
166.38;-5.62E-06
166.382;-4.83E-06
166.384;2.00E-07
166.386;7.30E-07
166.388;9.10E-07
166.39;-6.20E-07
166.392;-1.24E-06
166.394;-4.21E-06
166.396;-2.97E-06
166.398;-5.58E-06
166.4;-1.95E-06
166.402;5.60E-07
166.404;1.31E-06
166.406;4.10E-07
166.408;2.84E-06
166.41;-5.40E-07
166.412;-1.02E-06
166.414;-2.37E-06
166.416;-3.99E-06
166.418;-3.42E-06
166.42;-1.71E-06
166.422;-2.23E-06
166.424;-1.37E-06
166.426;1.97E-06
166.428;5.51E-06
166.43;-2.90E-07
166.432;-6.50E-07
166.434;-9.10E-07
166.436;-4.34E-06
166.438;-1.39E-06
166.44;-4.06E-06
166.442;-2.43E-06
166.444;-2.11E-06
166.446;-6.40E-07
166.448;1.80E-07
166.45;-5.30E-07
166.452;-2.86E-06
166.454;-5.95E-06
166.456;-3.83E-06
166.458;-4.69E-06
166.46;-4.04E-06
166.462;-3.99E-06
166.464;-1.81E-06
166.466;-2.23E-06
166.468;-1.96E-06
166.47;-3.10E-06
166.472;-4.04E-06
166.474;-1.15E-06
166.476;-3.66E-06
166.478;-2.49E-06
166.48;-2.45E-06
166.482;1.48E-06
166.484;-7.40E-07
166.486;5.48E-06
166.488;4.29E-06
166.49;3.21E-06
166.492;4.00E-07
166.494;-5.65E-06
166.496;-1.81E-06
166.498;-2.63E-06
166.5;4.60E-07
166.502;-2.29E-06
166.504;8.10E-07
166.506;2.06E-06
166.508;1.68E-06
166.51;-3.89E-06
166.512;9.10E-07
166.514;-1.30E-07
166.516;-3.67E-06
166.518;-5.94E-06
166.52;-2.64E-06
166.522;-1.19E-06
166.524;1.16E-06
166.526;-1.91E-06
166.528;3.11E-06
166.53;7.50E-07
166.532;2.34E-06
166.534;-7.50E-07
166.536;-1.45E-06
166.538;-5.13E-06
166.54;-2.49E-06
166.542;-8.00E-07
166.544;1.77E-06
166.546;3.25E-06
166.548;3.73E-06
166.55;9.30E-07
166.552;1.90E-07
166.554;-4.34E-06
166.556;-2.30E-06
166.558;-4.02E-06
166.56;-2.18E-06
166.562;-1.42E-06
166.564;-4.90E-07
166.566;-6.50E-07
166.568;-1.18E-06
166.57;-9.00E-07
166.572;2.28E-06
166.574;-3.18E-06
166.576;-3.04E-06
166.578;-2.30E-07
166.58;1.24E-06
166.582;1.90E-07
166.584;2.00E-06
166.586;1.35E-06
166.588;6.90E-07
166.59;1.29E-06
166.592;-1.11E-06
166.594;-2.06E-06
166.596;-1.47E-06
166.598;-5.34E-06
166.6;-2.72E-06
166.602;-3.43E-06
166.604;-1.00E-06
166.606;-8.90E-07
166.608;-6.50E-07
166.61;-8.00E-07
166.612;-2.76E-06
166.614;-3.35E-06
166.616;-3.54E-06
166.618;-1.65E-06
166.62;-8.20E-07
166.622;-1.47E-06
166.624;-2.00E-08
166.626;6.70E-07
166.628;3.37E-06
166.63;-1.30E-06
166.632;-3.88E-06
166.634;-4.22E-06
166.636;-1.86E-06
166.638;-5.41E-06
166.64;-1.77E-06
166.642;6.70E-07
166.644;-4.00E-08
166.646;-6.40E-07
166.648;1.13E-06
166.65;4.30E-07
166.652;-1.77E-06
166.654;-1.32E-06
166.656;-3.82E-06
166.658;-1.06E-06
166.66;-5.00E-06
166.662;-1.89E-06
166.664;3.71E-06
166.666;1.82E-06
166.668;2.63E-06
166.67;4.80E-07
166.672;-2.51E-06
166.674;-3.22E-06
166.676;-5.67E-06
166.678;-3.85E-06
166.68;-3.50E-06
166.682;-3.04E-06
166.684;1.40E-07
166.686;5.40E-07
166.688;3.12E-06
166.69;2.03E-06
166.692;-5.50E-07
166.694;-4.22E-06
166.696;-2.69E-06
166.698;-4.28E-06
166.7;9.30E-07
166.702;-2.90E-07
166.704;2.70E-06
166.706;2.41E-06
166.708;2.42E-06
166.71;2.99E-06
166.712;2.31E-06
166.714;9.80E-07
166.716;2.45E-06
166.718;-7.80E-07
166.72;1.60E-07
166.722;2.86E-06
166.724;2.39E-06
166.726;2.55E-06
166.728;1.83E-06
166.73;3.27E-06
166.732;-2.70E-07
166.734;-1.13E-06
166.736;4.30E-07
166.738;-6.60E-07
166.74;1.50E-06
166.742;-2.80E-07
166.744;2.75E-06
166.746;1.48E-06
166.748;1.70E-07
166.75;2.77E-06
166.752;-4.20E-07
166.754;8.90E-07
166.756;-2.54E-06
166.758;-3.66E-06
166.76;-7.40E-07
166.762;-1.78E-06
166.764;4.50E-07
166.766;2.13E-06
166.768;-4.80E-07
166.77;1.80E-07
166.772;2.84E-06
166.774;-1.14E-06
166.776;-3.15E-06
166.778;-6.70E-07
166.78;-3.15E-06
166.782;4.26E-06
166.784;2.09E-06
166.786;2.09E-06
166.788;1.64E-06
166.79;3.60E-07
166.792;-2.49E-06
166.794;-9.30E-07
166.796;-3.21E-06
166.798;-4.56E-06
166.8;-4.40E-06
166.802;-1.82E-06
166.804;-1.82E-06
166.806;-1.70E-07
166.808;1.73E-06
166.81;-1.23E-06
166.812;-7.41E-06
166.814;-1.90E-06
166.816;-1.97E-06
166.818;-2.98E-06
166.82;-3.96E-06
166.822;-3.40E-07
166.824;9.50E-07
166.826;1.85E-06
166.828;1.20E-07
166.83;8.40E-07
166.832;-2.04E-06
166.834;-2.60E-06
166.836;-4.31E-06
166.838;-4.27E-06
166.84;-3.27E-06
166.842;-3.51E-06
166.844;-2.71E-06
166.846;-2.20E-07
166.848;-1.09E-06
166.85;-5.80E-07
166.852;-5.47E-06
166.854;-3.69E-06
166.856;-4.74E-06
166.858;-2.89E-06
166.86;-2.23E-06
166.862;-2.90E-07
166.864;-1.37E-06
166.866;7.30E-07
166.868;-7.20E-07
166.87;1.29E-06
166.872;-2.27E-06
166.874;-3.20E-06
166.876;-1.75E-06
166.878;-3.04E-06
166.88;-3.70E-06
166.882;-6.90E-07
166.884;4.60E-07
166.886;-1.71E-06
166.888;-7.70E-07
166.89;-5.40E-07
166.892;-2.56E-06
166.894;-1.25E-06
166.896;-3.85E-06
166.898;-2.56E-06
166.9;-1.68E-06
166.902;-8.10E-07
166.904;-7.80E-07
166.906;9.50E-07
166.908;2.50E-07
166.91;-1.61E-06
166.912;-4.30E-07
166.914;-2.40E-06
166.916;-1.69E-06
166.918;-3.79E-06
166.92;-5.28E-06
166.922;-2.63E-06
166.924;-5.20E-07
166.926;3.37E-06
166.928;-1.96E-06
166.93;-1.80E-06
166.932;-3.85E-06
166.934;-3.56E-06
166.936;-4.02E-06
166.938;-2.01E-06
166.94;-2.70E-07
166.942;-2.15E-06
166.944;-6.50E-07
166.946;-2.32E-06
166.948;-1.58E-06
166.95;-4.06E-06
166.952;-2.77E-06
166.954;-4.51E-06
166.956;-4.29E-06
166.958;-1.94E-06
166.96;-2.68E-06
166.962;-2.60E-07
166.964;-5.84E-06
166.966;-4.50E-07
166.968;-1.06E-06
166.97;3.00E-08
166.972;-2.35E-06
166.974;-5.40E-06
166.976;-2.92E-06
166.978;-3.62E-06
166.98;-3.04E-06
166.982;-2.59E-06
166.984;-8.90E-07
166.986;1.57E-06
166.988;-1.37E-06
166.99;5.30E-07
166.992;-8.60E-07
166.994;-2.51E-06
166.996;-1.15E-06
166.998;-1.99E-06
167;-1.49E-06
167.002;8.40E-07
167.004;2.82E-06
167.006;3.34E-06
167.008;3.79E-06
167.01;1.48E-06
167.012;5.90E-07
167.014;-4.86E-06
167.016;-1.69E-06
167.018;-4.15E-06
167.02;-1.56E-06
167.022;-1.02E-06
167.024;-5.00E-07
167.026;-1.80E-07
167.028;4.08E-06
167.03;9.90E-07
167.032;-1.60E-06
167.034;-2.72E-06
167.036;-1.30E-06
167.038;-7.00E-07
167.04;-5.70E-07
167.042;4.10E-07
167.044;2.56E-06
167.046;2.09E-06
167.048;3.18E-06
167.05;1.85E-06
167.052;1.33E-06
167.054;-5.60E-07
167.056;-1.95E-06
167.058;-3.26E-06
167.06;5.30E-07
167.062;4.18E-06
167.064;-5.50E-07
167.066;4.50E-07
167.068;3.01E-06
167.07;1.41E-06
167.072;1.50E-06
167.074;-1.34E-06
167.076;-8.78E-06
167.078;-7.20E-06
167.08;-3.03E-06
167.082;-1.64E-06
167.084;3.03E-06
167.086;8.10E-07
167.088;1.17E-06
167.09;2.95E-06
167.092;1.20E-06
167.094;-4.47E-06
167.096;-6.00E-08
167.098;-1.18E-06
167.1;1.30E-07
167.102;-7.40E-07
167.104;3.09E-06
167.106;2.19E-06
167.108;2.51E-06
167.11;-1.46E-06
167.112;4.00E-07
167.114;-3.48E-06
167.116;-1.09E-06
167.118;-2.77E-06
167.12;-2.97E-06
167.122;-4.30E-07
167.124;2.52E-06
167.126;8.40E-07
167.128;1.38E-06
167.13;-2.44E-06
167.132;-9.70E-07
167.134;-4.51E-06
167.136;-1.70E-06
167.138;-2.99E-06
167.14;-2.10E-06
167.142;-3.74E-06
167.144;1.35E-06
167.146;-4.40E-07
167.148;-1.80E-06
167.15;-2.12E-06
167.152;-1.23E-06
167.154;-2.52E-06
167.156;-2.74E-06
167.158;-1.49E-06
167.16;-5.61E-06
167.162;-8.60E-07
167.164;-1.39E-06
167.166;1.58E-06
167.168;-6.00E-08
167.17;9.70E-07
167.172;-1.89E-06
167.174;-8.09E-06
167.176;-6.91E-06
167.178;-6.95E-06
167.18;-8.69E-06
167.182;-5.86E-06
167.184;-2.83E-06
167.186;-2.48E-06
167.188;-2.19E-06
167.19;-3.04E-06
167.192;-2.96E-06
167.194;-4.38E-06
167.196;-4.87E-06
167.198;-2.12E-06
167.2;-1.70E-06
167.202;-9.10E-07
167.204;-6.90E-07
167.206;4.30E-07
167.208;1.62E-06
167.21;9.90E-07
167.212;-2.40E-06
167.214;-6.28E-06
167.216;-2.50E-06
167.218;-2.60E-06
167.22;-1.60E-06
167.222;-8.60E-07
167.224;-6.00E-08
167.226;2.60E-06
167.228;-4.29E-06
167.23;3.16E-06
167.232;-8.00E-07
167.234;7.00E-07
167.236;-2.68E-06
167.238;-3.39E-06
167.24;-2.21E-06
167.242;-1.47E-06
167.244;3.41E-06
167.246;6.60E-07
167.248;5.25E-06
167.25;3.60E-06
167.252;1.39E-06
167.254;-5.40E-07
167.256;-1.90E-06
167.258;-1.71E-06
167.26;9.90E-07
167.262;2.07E-06
167.264;3.13E-06
167.266;5.85E-06
167.268;3.37E-06
167.27;1.76E-06
167.272;4.00E-08
167.274;-1.00E-06
167.276;-4.92E-06
167.278;-4.96E-06
167.28;-1.65E-06
167.282;-2.64E-06
167.284;1.27E-06
167.286;3.17E-06
167.288;1.73E-06
167.29;6.50E-07
167.292;-4.30E-07
167.294;-1.36E-06
167.296;-1.64E-06
167.298;-2.87E-06
167.3;-1.71E-06
167.302;3.42E-06
167.304;5.06E-06
167.306;3.72E-06
167.308;5.29E-06
167.31;3.54E-06
167.312;1.42E-06
167.314;2.50E-06
167.316;-2.70E-07
167.318;1.70E-07
167.32;3.74E-06
167.322;2.52E-06
167.324;3.58E-06
167.326;2.34E-06
167.328;4.18E-06
167.33;1.59E-06
167.332;1.43E-06
167.334;-2.90E-07
167.336;-2.77E-06
167.338;1.60E-07
167.34;-1.06E-06
167.342;5.70E-07
167.344;1.25E-06
167.346;-1.10E-06
167.348;3.95E-06
167.35;1.50E-07
167.352;4.40E-07
167.354;-2.18E-06
167.356;-8.90E-07
167.358;-3.18E-06
167.36;-6.10E-07
167.362;-2.84E-06
167.364;3.16E-06
167.366;3.03E-06
167.368;3.07E-06
167.37;2.14E-06
167.372;-1.30E-07
167.374;-9.20E-07
167.376;-1.67E-06
167.378;-1.64E-06
167.38;-1.05E-05
167.382;8.30E-07
167.384;6.13E-06
167.386;2.33E-06
167.388;6.48E-06
167.39;4.94E-06
167.392;2.48E-06
167.394;-1.10E-07
167.396;-1.58E-06
167.398;-1.33E-06
167.4;-4.68E-06
167.402;1.06E-06
167.404;2.92E-06
167.406;7.15E-06
167.408;2.96E-06
167.41;3.21E-06
167.412;1.10E-07
167.414;2.35E-06
167.416;1.60E-07
167.418;-3.60E-06
167.42;4.80E-07
167.422;2.10E-06
167.424;1.59E-06
167.426;1.19E-06
167.428;1.91E-06
167.43;-1.32E-06
167.432;-1.15E-06
167.434;-1.46E-06
167.436;-1.41E-06
167.438;-2.21E-06
167.44;-1.37E-06
167.442;1.34E-06
167.444;-1.30E-07
167.446;8.50E-07
167.448;1.06E-06
167.45;-1.45E-06
167.452;1.34E-06
167.454;-3.06E-06
167.456;-5.47E-06
167.458;-5.82E-06
167.46;-3.68E-06
167.462;-2.80E-06
167.464;-2.40E-06
167.466;7.90E-07
167.468;1.02E-06
167.47;-1.42E-06
167.472;-8.30E-07
167.474;-1.77E-06
167.476;-3.02E-06
167.478;-1.42E-06
167.48;-1.10E-06
167.482;-4.00E-08
167.484;3.23E-06
167.486;2.44E-06
167.488;1.73E-06
167.49;6.50E-07
167.492;1.31E-06
167.494;1.00E-08
167.496;-2.37E-06
167.498;-4.22E-06
167.5;-1.56E-06
167.502;-2.26E-06
167.504;-3.70E-07
167.506;1.85E-06
167.508;3.41E-06
167.51;2.65E-06
167.512;-1.84E-06
167.514;8.00E-07
167.516;2.16E-06
167.518;-1.35E-06
167.52;-2.00E-06
167.522;-3.01E-06
167.524;1.37E-06
167.526;-2.60E-07
167.528;2.62E-06
167.53;-5.60E-07
167.532;-1.03E-05
167.534;-4.03E-06
167.536;-3.92E-06
167.538;-3.06E-06
167.54;-2.19E-06
167.542;5.00E-08
167.544;-3.01E-06
167.546;-3.90E-07
167.548;-3.68E-06
167.55;8.60E-07
167.552;-4.26E-06
167.554;-1.71E-06
167.556;-4.45E-06
167.558;-4.66E-06
167.56;-2.20E-06
167.562;-1.18E-06
167.564;-5.40E-07
167.566;-1.99E-06
167.568;1.00E-07
167.57;-3.30E-07
167.572;-5.16E-06
167.574;-2.44E-06
167.576;-3.05E-06
167.578;-3.32E-06
167.58;-1.20E-06
167.582;2.31E-06
167.584;-3.00E-06
167.586;-1.70E-07
167.588;2.20E-06
167.59;2.72E-06
167.592;2.44E-06
167.594;-1.99E-06
167.596;4.90E-07
167.598;-3.86E-06
167.6;3.30E-07
167.602;-5.20E-07
167.604;3.36E-06
167.606;6.80E-07
167.608;1.20E-06
167.61;1.65E-06
167.612;-1.30E-07
167.614;-4.10E-07
167.616;-3.09E-06
167.618;-1.66E-06
167.62;-2.08E-06
167.622;-2.60E-07
167.624;3.97E-06
167.626;2.69E-06
167.628;7.86E-06
167.63;2.31E-06
167.632;4.53E-06
167.634;-4.40E-07
167.636;-5.00E-07
167.638;-3.19E-06
167.64;7.00E-07
167.642;-1.41E-06
167.644;7.80E-07
167.646;3.20E-06
167.648;3.11E-06
167.65;2.57E-06
167.652;-5.80E-07
167.654;9.60E-07
167.656;-1.46E-06
167.658;-9.00E-07
167.66;1.51E-06
167.662;6.10E-07
167.664;1.69E-06
167.666;1.41E-06
167.668;4.09E-06
167.67;2.75E-06
167.672;9.60E-07
167.674;-3.23E-06
167.676;-2.79E-06
167.678;1.70E-07
167.68;-1.48E-06
167.682;2.30E-06
167.684;-3.97E-06
167.686;3.76E-06
167.688;2.47E-06
167.69;-2.79E-06
167.692;-3.00E-08
167.694;-3.21E-06
167.696;3.00E-07
167.698;-1.87E-06
167.7;-2.70E-07
167.702;6.40E-07
167.704;6.90E-07
167.706;2.70E-06
167.708;3.51E-06
167.71;3.97E-06
167.712;1.79E-06
167.714;4.44E-06
167.716;-1.30E-07
167.718;-8.10E-07
167.72;-1.48E-06
167.722;-9.90E-07
167.724;4.22E-06
167.726;3.36E-06
167.728;3.71E-06
167.73;1.31E-06
167.732;9.00E-08
167.734;5.20E-07
167.736;1.00E-06
167.738;-3.08E-06
167.74;-4.40E-07
167.742;5.35E-06
167.744;1.00E-06
167.746;3.04E-06
167.748;2.83E-06
167.75;4.49E-06
167.752;1.21E-06
167.754;-2.91E-06
167.756;-1.32E-06
167.758;-1.43E-06
167.76;2.66E-06
167.762;3.96E-06
167.764;3.04E-06
167.766;4.09E-06
167.768;4.11E-06
167.77;2.13E-06
167.772;3.15E-06
167.774;-1.24E-06
167.776;-1.16E-06
167.778;-2.00E-07
167.78;-1.78E-06
167.782;-7.10E-07
167.784;2.12E-06
167.786;1.35E-06
167.788;2.52E-06
167.79;1.25E-06
167.792;2.38E-06
167.794;3.90E-07
167.796;5.30E-07
167.798;-1.67E-06
167.8;3.10E-06
167.802;-1.07E-06
167.804;2.99E-06
167.806;3.64E-06
167.808;4.07E-06
167.81;7.30E-07
167.812;7.70E-07
167.814;-2.10E-06
167.816;1.90E-07
167.818;1.07E-06
167.82;-8.60E-07
167.822;1.30E-07
167.824;2.10E-07
167.826;2.86E-06
167.828;4.32E-06
167.83;1.13E-06
167.832;-2.36E-06
167.834;-4.51E-06
167.836;-7.19E-06
167.838;-2.05E-06
167.84;-1.79E-06
167.842;-7.20E-07
167.844;1.97E-06
167.846;2.62E-06
167.848;1.87E-06
167.85;2.18E-06
167.852;-7.40E-07
167.854;2.02E-06
167.856;-1.55E-06
167.858;-2.33E-06
167.86;3.60E-07
167.862;1.28E-06
167.864;1.82E-06
167.866;1.20E-07
167.868;4.08E-06
167.87;1.23E-06
167.872;3.45E-06
167.874;2.10E-07
167.876;-2.20E-07
167.878;-5.47E-06
167.88;-1.03E-06
167.882;-1.40E-07
167.884;1.64E-06
167.886;5.83E-06
167.888;1.22E-06
167.89;-5.60E-07
167.892;8.00E-08
167.894;-1.31E-06
167.896;-2.31E-06
167.898;-3.42E-06
167.9;6.20E-07
167.902;-1.83E-06
167.904;1.87E-06
167.906;4.13E-06
167.908;3.83E-06
167.91;2.50E-07
167.912;2.50E-06
167.914;-1.32E-06
167.916;-2.64E-06
167.918;-3.30E-07
167.92;6.00E-07
167.922;3.75E-06
167.924;3.11E-06
167.926;4.77E-06
167.928;3.78E-06
167.93;1.72E-06
167.932;-2.88E-06
167.934;-5.00E-07
167.936;-2.70E-07
167.938;-3.05E-06
167.94;-2.81E-06
167.942;5.30E-07
167.944;3.01E-06
167.946;1.73E-06
167.948;1.44E-06
167.95;-1.34E-06
167.952;-2.69E-06
167.954;-3.75E-06
167.956;-4.11E-06
167.958;-1.17E-06
167.96;8.00E-08
167.962;1.21E-06
167.964;-7.90E-07
167.966;1.57E-06
167.968;2.29E-06
167.97;-1.83E-06
167.972;-6.80E-07
167.974;-2.73E-06
167.976;2.02E-06
167.978;1.31E-06
167.98;1.65E-06
167.982;9.90E-07
167.984;3.67E-06
167.986;-1.64E-06
167.988;2.08E-06
167.99;3.39E-06
167.992;3.00E-07
167.994;4.85E-06
167.996;1.70E-06
167.998;-9.10E-07
168;-1.48E-06
168.002;-9.10E-07
168.004;-3.40E-07
168.006;4.20E-07
168.008;1.79E-06
168.01;2.11E-06
168.012;-1.15E-06
168.014;-8.00E-07
168.016;-3.23E-06
168.018;-2.49E-06
168.02;-5.23E-06
168.022;-3.53E-06
168.024;-1.35E-06
168.026;1.61E-06
168.028;1.14E-06
168.03;-3.50E-07
168.032;1.28E-06
168.034;-2.31E-06
168.036;-3.80E-06
168.038;-6.43E-06
168.04;-3.05E-06
168.042;4.50E-07
168.044;1.19E-06
168.046;2.36E-06
168.048;1.76E-06
168.05;3.65E-06
168.052;3.14E-06
168.054;-5.70E-07
168.056;-8.50E-07
168.058;-3.20E-06
168.06;-1.20E-06
168.062;-6.24E-06
168.064;-1.07E-06
168.066;9.40E-07
168.068;4.46E-06
168.07;2.13E-06
168.072;2.70E-07
168.074;-4.09E-06
168.076;-4.48E-06
168.078;-2.58E-06
168.08;-2.83E-06
168.082;-1.63E-06
168.084;-5.80E-07
168.086;-6.50E-07
168.088;1.04E-06
168.09;9.10E-07
168.092;1.56E-06
168.094;-1.28E-06
168.096;-2.42E-06
168.098;-3.07E-06
168.1;-9.36E-06
168.102;-2.48E-06
168.104;1.92E-06
168.106;1.02E-06
168.108;-4.10E-07
168.11;2.76E-06
168.112;5.30E-07
168.114;-1.62E-06
168.116;-3.83E-06
168.118;2.10E-07
168.12;-8.90E-07
168.122;-1.19E-06
168.124;-1.35E-06
168.126;-1.65E-06
168.128;-1.09E-06
168.13;1.43E-06
168.132;7.70E-07
168.134;1.00E-08
168.136;-1.88E-06
168.138;-1.37E-06
168.14;-1.59E-06
168.142;9.00E-08
168.144;1.68E-06
168.146;2.49E-06
168.148;1.92E-06
168.15;2.53E-06
168.152;7.90E-07
168.154;-2.09E-06
168.156;-3.49E-06
168.158;-2.24E-06
168.16;-3.35E-06
168.162;-4.63E-06
168.164;-2.48E-06
168.166;7.60E-07
168.168;2.96E-06
168.17;2.35E-06
168.172;1.26E-06
168.174;-3.40E-06
168.176;-4.66E-06
168.178;-3.46E-06
168.18;-3.83E-06
168.182;-1.00E-07
168.184;1.80E-07
168.186;4.06E-06
168.188;1.76E-06
168.19;3.02E-06
168.192;2.00E-08
168.194;-1.79E-06
168.196;-3.20E-06
168.198;-5.07E-06
168.2;2.90E-07
168.202;-2.20E-06
168.204;1.96E-06
168.206;7.00E-08
168.208;-1.66E-06
168.21;1.66E-06
168.212;4.75E-06
168.214;1.32E-06
168.216;-5.10E-07
168.218;-1.44E-06
168.22;-2.72E-06
168.222;-2.90E-07
168.224;2.77E-06
168.226;1.10E-06
168.228;2.07E-06
168.23;3.80E-07
168.232;2.45E-06
168.234;9.50E-07
168.236;-3.13E-06
168.238;-5.85E-06
168.24;-4.96E-06
168.242;-5.21E-06
168.244;-1.43E-06
168.246;7.80E-07
168.248;-1.37E-06
168.25;-2.80E-07
168.252;-8.42E-06
168.254;1.20E-06
168.256;-2.11E-06
168.258;-4.53E-06
168.26;-3.62E-06
168.262;-2.98E-06
168.264;-1.77E-06
168.266;-9.80E-07
168.268;-2.30E-07
168.27;-1.11E-06
168.272;-1.30E-07
168.274;-2.55E-06
168.276;-6.12E-06
168.278;-5.70E-06
168.28;-6.07E-06
168.282;-1.53E-06
168.284;4.20E-07
168.286;2.72E-06
168.288;4.10E-07
168.29;2.00E-08
168.292;-1.87E-06
168.294;-1.20E-06
168.296;-4.98E-06
168.298;-2.29E-06
168.3;-6.10E-06
168.302;-3.52E-06
168.304;-2.12E-06
168.306;-2.58E-06
168.308;3.72E-06
168.31;1.18E-06
168.312;-4.17E-06
168.314;-4.07E-06
168.316;-2.66E-06
168.318;-2.44E-06
168.32;-3.87E-06
168.322;-1.24E-06
168.324;-2.81E-06
168.326;1.48E-06
168.328;2.79E-06
168.33;-7.50E-07
168.332;-6.60E-07
168.334;-2.42E-06
168.336;-2.40E-06
168.338;-3.35E-06
168.34;-3.34E-06
168.342;2.60E-07
168.344;2.50E-07
168.346;3.67E-06
168.348;2.79E-06
168.35;5.59E-06
168.352;-7.00E-08
168.354;8.30E-07
168.356;2.17E-06
168.358;-2.42E-06
168.36;-3.11E-06
168.362;-8.90E-07
168.364;1.24E-06
168.366;3.40E-07
168.368;-1.00E-06
168.37;2.22E-06
168.372;2.80E-07
168.374;-3.73E-06
168.376;-2.16E-06
168.378;3.90E-07
168.38;-3.48E-06
168.382;-5.42E-06
168.384;-3.32E-06
168.386;-3.09E-06
168.388;-2.39E-06
168.39;-3.21E-06
168.392;-3.07E-06
168.394;-3.98E-06
168.396;-6.39E-06
168.398;-8.27E-06
168.4;-6.89E-06
168.402;-6.96E-06
168.404;-1.27E-05
168.406;-2.85E-06
168.408;-2.03E-06
168.41;-4.00E-07
168.412;1.99E-06
168.414;-3.68E-06
168.416;-3.55E-06
168.418;-4.65E-06
168.42;-3.71E-06
168.422;-1.25E-06
168.424;-1.16E-06
168.426;-6.50E-07
168.428;-5.30E-07
168.43;-4.70E-07
168.432;-1.31E-06
168.434;-3.60E-06
168.436;-3.47E-06
168.438;-3.12E-06
168.44;-4.50E-06
168.442;-6.05E-06
168.444;-2.34E-06
168.446;2.02E-06
168.448;3.88E-06
168.45;2.76E-06
168.452;5.40E-06
168.454;2.72E-06
168.456;-7.50E-07
168.458;-2.15E-06
168.46;-4.39E-06
168.462;-5.33E-06
168.464;-2.14E-06
168.466;-1.74E-06
168.468;-9.90E-07
168.47;7.80E-07
168.472;-3.72E-06
168.474;-2.25E-06
168.476;-5.43E-06
168.478;-5.25E-06
168.48;-3.96E-06
168.482;-5.73E-06
168.484;-1.49E-06
168.486;1.40E-06
168.488;3.08E-06
168.49;7.40E-07
168.492;1.66E-06
168.494;-3.79E-06
168.496;-3.06E-06
168.498;-2.73E-06
168.5;-3.01E-06
168.502;1.21E-06
168.504;2.98E-06
168.506;4.34E-06
168.508;3.54E-06
168.51;3.81E-06
168.512;3.27E-06
168.514;-1.60E-07
168.516;-2.09E-06
168.518;-2.54E-06
168.52;-1.46E-06
168.522;-1.23E-06
168.524;1.52E-06
168.526;2.37E-06
168.528;8.20E-07
168.53;1.89E-06
168.532;7.70E-07
168.534;-2.07E-06
168.536;-4.09E-06
168.538;-3.54E-06
168.54;-1.13E-06
168.542;-3.84E-06
168.544;-1.20E-07
168.546;-4.10E-07
168.548;1.40E-07
168.55;1.33E-06
168.552;1.11E-06
168.554;-3.41E-06
168.556;-2.69E-06
168.558;-4.70E-07
168.56;-1.36E-06
168.562;2.38E-06
168.564;5.50E-06
168.566;4.22E-06
168.568;7.14E-06
168.57;4.46E-06
168.572;5.07E-06
168.574;1.45E-06
168.576;1.11E-06
168.578;-1.04E-06
168.58;-3.23E-06
168.582;1.92E-06
168.584;1.60E-06
168.586;2.28E-06
168.588;4.25E-06
168.59;3.65E-06
168.592;1.34E-06
168.594;1.44E-06
168.596;-2.82E-06
168.598;1.19E-06
168.6;-3.96E-06
168.602;-2.14E-06
168.604;-1.05E-06
168.606;-4.60E-07
168.608;-2.20E-07
168.61;-2.85E-06
168.612;-1.17E-06
168.614;-1.62E-06
168.616;-1.48E-06
168.618;-2.41E-06
168.62;-2.66E-06
168.622;-2.55E-06
168.624;2.09E-06
168.626;-1.71E-06
168.628;3.12E-06
168.63;3.07E-06
