,A(x),B(Y)
,"8,79","-4,20E-07"
,"8,792","-4,90E-07"
,"8,794","-9,80E-07"
,"8,796","-2,40E-07"
,"8,798","3,10E-07"
,"8,8","1,31E-06"
,"8,802","2,82E-06"
,"8,804","3,70E-06"
,"8,806","1,84E-06"
,"8,808","8,50E-07"
,"8,81","9,40E-07"
,"8,812","-8,00E-08"
,"8,814","-2,21E-06"
,"8,816","-7,10E-07"
,"8,818","-1,33E-06"
,"8,82","1,17E-06"
,"8,822","2,45E-06"
,"8,824","5,30E-06"
,"8,826","2,34E-06"
,"8,828","-3,00E-08"
,"8,83","2,65E-06"
,"8,832","-4,00E-06"
,"8,834","-1,70E-07"
,"8,836","-3,10E-06"
,"8,838","-1,40E-06"
,"8,84","-6,90E-07"
,"8,842","6,90E-07"
,"8,844","1,45E-06"
,"8,846","3,90E-07"
,"8,848","-2,70E-07"
,"8,85","6,90E-07"
,"8,852","5,00E-08"
,"8,854","-1,17E-06"
,"8,856","3,40E-07"
,"8,858","-2,34E-06"
,"8,86","-1,50E-06"
,"8,862","2,10E-07"
,"8,864","9,80E-07"
,"8,866","2,28E-06"
,"8,868","-3,28E-06"
,"8,87","-2,44E-06"
,"8,872","-4,17E-06"
,"8,874","-4,73E-06"
,"8,876","-2,06E-06"
,"8,878","1,47E-06"
,"8,88","5,15E-06"
,"8,882","2,00E-07"
,"8,884","3,46E-06"
,"8,886","3,76E-06"
,"8,888","2,42E-06"
,"8,89","-2,83E-06"
,"8,892","4,50E-07"
,"8,894","-2,06E-06"
,"8,896","9,10E-07"
,"8,898","9,20E-07"
,"8,9","5,20E-07"
,"8,902","3,61E-06"
,"8,904","3,46E-06"
,"8,906","1,90E-06"
,"8,908","2,18E-06"
,"8,91","-5,09E-06"
,"8,912","-4,19E-06"
,"8,914","-3,81E-06"
,"8,916","-1,62E-06"
,"8,918","-2,23E-06"
,"8,92","-1,81E-06"
,"8,922","3,20E-07"
,"8,924","-1,55E-06"
,"8,926","-3,57E-06"
,"8,928","-2,69E-06"
,"8,93","-1,92E-06"
,"8,932","-4,69E-06"
,"8,934","-4,40E-06"
,"8,936","-3,84E-06"
,"8,938","-4,91E-06"
,"8,94","-1,69E-06"
,"8,942","-1,80E-06"
,"8,944","1,37E-06"
,"8,946","1,60E-07"
,"8,948","-2,67E-06"
,"8,95","-6,80E-06"
,"8,952","-3,45E-06"
,"8,954","-3,72E-06"
,"8,956","-3,46E-06"
,"8,958","-5,22E-06"
,"8,96","-1,03E-06"
,"8,962","-2,09E-06"
,"8,964","-1,07E-06"
,"8,966","-4,90E-07"
,"8,968","-5,38E-06"
,"8,97","-3,70E-06"
,"8,972","-8,38E-06"
,"8,974","-6,61E-06"
,"8,976","-6,95E-06"
,"8,978","-7,53E-06"
,"8,98","-2,75E-06"
,"8,982","-3,70E-07"
,"8,984","-5,00E-07"
,"8,986","-2,15E-06"
,"8,988","-8,00E-08"
,"8,99","-2,37E-06"
,"8,992","-2,06E-06"
,"8,994","-3,23E-06"
,"8,996","-2,79E-06"
,"8,998","-4,67E-06"
,9,"-2,31E-06"
,"9,002","8,60E-07"
,"9,004","2,64E-06"
,"9,006","-2,50E-07"
,"9,008","2,07E-06"
,"9,01","9,00E-08"
,"9,012","-4,50E-06"
,"9,014","-4,30E-07"
,"9,016","-2,88E-06"
,"9,018","-2,04E-06"
,"9,02","-3,53E-06"
,"9,022","-2,72E-06"
,"9,024","-2,46E-06"
,"9,026","3,20E-07"
,"9,028","8,70E-07"
,"9,03","-9,90E-07"
,"9,032","-3,40E-07"
,"9,034","-6,00E-06"
,"9,036","-3,87E-06"
,"9,038","-4,14E-06"
,"9,04","-4,22E-06"
,"9,042","1,70E-07"
,"9,044","-6,90E-07"
,"9,046","2,69E-06"
,"9,048","1,20E-07"
,"9,05","7,30E-07"
,"9,052","-1,23E-06"
,"9,054","1,38E-06"
,"9,056","-2,26E-06"
,"9,058","-2,64E-06"
,"9,06","8,80E-07"
,"9,062","1,03E-06"
,"9,064","5,77E-06"
,"9,066","2,75E-06"
,"9,068","4,26E-06"
,"9,07","2,37E-06"
,"9,072","-1,18E-06"
,"9,074","1,85E-06"
,"9,076","4,00E-08"
,"9,078","-1,31E-06"
,"9,08","5,10E-07"
,"9,082","6,00E-08"
,"9,084","3,71E-06"
,"9,086","2,47E-06"
,"9,088","1,78E-06"
,"9,09","2,25E-06"
,"9,092","-9,00E-07"
,"9,094","-1,00E-07"
,"9,096","-3,94E-06"
,"9,098","-1,16E-06"
,"9,1","-9,80E-07"
,"9,102","1,10E-06"
,"9,104","4,07E-06"
,"9,106","4,62E-06"
,"9,108","5,46E-06"
,"9,11","3,67E-06"
,"9,112","-5,90E-07"
,"9,114","-5,10E-07"
,"9,116","-4,19E-06"
,"9,118","-3,28E-06"
,"9,12","1,30E-06"
,"9,122","-8,10E-07"
,"9,124","2,92E-06"
,"9,126","4,18E-06"
,"9,128","6,60E-07"
,"9,13","2,08E-06"
,"9,132","-1,00E-07"
,"9,134","1,41E-06"
,"9,136","-3,57E-06"
,"9,138","-9,10E-07"
,"9,14","-4,00E-07"
,"9,142","1,93E-06"
,"9,144","4,10E-07"
,"9,146","1,57E-06"
,"9,148","3,30E-07"
,"9,15","2,40E-07"
,"9,152","1,51E-06"
,"9,154","-2,73E-06"
,"9,156","-7,80E-07"
,"9,158","-5,20E-07"
,"9,16","3,08E-06"
,"9,162","3,86E-06"
,"9,164","5,56E-06"
,"9,166","2,02E-06"
,"9,168","3,51E-06"
,"9,17","4,30E-07"
,"9,172","-3,70E-07"
,"9,174","-1,63E-06"
,"9,176","-1,87E-06"
,"9,178","2,09E-06"
,"9,18","9,50E-07"
,"9,182","4,95E-06"
,"9,184","6,08E-06"
,"9,186","5,50E-06"
,"9,188","2,58E-06"
,"9,19","2,58E-06"
,"9,192","-2,20E-06"
,"9,194","-2,37E-06"
,"9,196","-1,90E-06"
,"9,198","-3,18E-06"
,"9,2","-4,70E-07"
,"9,202","1,50E-07"
,"9,204","3,31E-06"
,"9,206","3,28E-06"
,"9,208","4,53E-06"
,"9,21","4,20E-06"
,"9,212","-5,50E-07"
,"9,214","-4,60E-07"
,"9,216","-4,60E-07"
,"9,218","1,33E-06"
,"9,22","-2,90E-07"
,"9,222","2,50E-07"
,"9,224","3,69E-06"
,"9,226","2,70E-06"
,"9,228","1,67E-06"
,"9,23","2,34E-06"
,"9,232","2,10E-07"
,"9,234","-5,20E-07"
,"9,236","-8,30E-07"
,"9,238","2,90E-06"
,"9,24","1,64E-06"
,"9,242","4,75E-06"
,"9,244","1,70E-07"
,"9,246","9,00E-08"
,"9,248","1,42E-06"
,"9,25","3,75E-06"
,"9,252","1,72E-06"
,"9,254","1,81E-06"
,"9,256","1,38E-06"
,"9,258","8,10E-07"
,"9,26","2,32E-06"
,"9,262","3,11E-06"
,"9,264","2,35E-06"
,"9,266","2,61E-06"
,"9,268","3,60E-06"
,"9,27","-2,15E-06"
,"9,272","-3,40E-07"
,"9,274","-5,20E-06"
,"9,276","-2,76E-06"
,"9,278","-2,33E-06"
,"9,28","-2,69E-06"
,"9,282","1,82E-06"
,"9,284","-1,32E-06"
,"9,286","2,20E-07"
,"9,288","-1,09E-06"
,"9,29","1,91E-06"
,"9,292","-2,45E-06"
,"9,294","-1,76E-06"
,"9,296","-2,29E-06"
,"9,298","-1,30E-06"
,"9,3","-1,37E-06"
,"9,302","1,35E-06"
,"9,304","3,68E-06"
,"9,306","3,34E-06"
,"9,308","2,33E-06"
,"9,31","2,94E-06"
,"9,312","-4,00E-08"
,"9,314","3,70E-07"
,"9,316","-2,29E-06"
,"9,318","-5,30E-07"
,"9,32","-3,40E-07"
,"9,322","4,44E-06"
,"9,324","2,81E-06"
,"9,326","1,58E-06"
,"9,328","1,68E-06"
,"9,33","2,25E-06"
,"9,332","8,70E-07"
,"9,334","3,10E-06"
,"9,336","1,74E-06"
,"9,338","-9,00E-08"
,"9,34","1,44E-06"
,"9,342","5,84E-06"
,"9,344","1,35E-06"
,"9,346","1,12E-06"
,"9,348","-1,47E-06"
,"9,35","-4,80E-07"
,"9,352","-1,70E-07"
,"9,354","-1,44E-06"
,"9,356","-5,80E-07"
,"9,358","-2,65E-06"
,"9,36","-8,20E-07"
,"9,362","-2,10E-07"
,"9,364","3,15E-06"
,"9,366","2,47E-06"
,"9,368","1,45E-06"
,"9,37","1,05E-06"
,"9,372","1,20E-06"
,"9,374","-2,91E-06"
,"9,376","-6,30E-07"
,"9,378","-3,18E-06"
,"9,38","7,90E-07"
,"9,382","1,10E-06"
,"9,384","1,58E-06"
,"9,386","3,93E-06"
,"9,388","1,30E-07"
,"9,39","7,40E-07"
,"9,392","-2,35E-06"
,"9,394","-9,60E-07"
,"9,396","2,76E-06"
,"9,398","1,32E-06"
,"9,4","7,90E-07"
,"9,402","1,74E-06"
,"9,404","3,66E-06"
,"9,406","2,18E-06"
,"9,408","5,73E-06"
,"9,41","2,20E-06"
,"9,412","7,00E-07"
,"9,414","-1,50E-07"
,"9,416","1,27E-06"
,"9,418","1,49E-06"
,"9,42","7,20E-07"
,"9,422","1,90E-07"
,"9,424","3,20E-07"
,"9,426","3,54E-06"
,"9,428","1,28E-06"
,"9,43","2,10E-06"
,"9,432","1,40E-07"
,"9,434","-6,50E-07"
,"9,436","-1,21E-06"
,"9,438","1,46E-06"
,"9,44","1,20E-06"
,"9,442","2,29E-06"
,"9,444","2,16E-06"
,"9,446","1,22E-06"
,"9,448","2,74E-06"
,"9,45","2,75E-06"
,"9,452","-6,10E-07"
,"9,454","5,00E-08"
,"9,456","-1,77E-06"
,"9,458","-1,63E-06"
,"9,46","-4,78E-06"
,"9,462","2,62E-06"
,"9,464","2,38E-06"
,"9,466","9,40E-07"
,"9,468","1,86E-06"
,"9,47","3,29E-06"
,"9,472","-1,15E-06"
,"9,474","-9,00E-08"
,"9,476","1,23E-06"
,"9,478","6,10E-07"
,"9,48","1,71E-06"
,"9,482","5,40E-06"
,"9,484","1,92E-06"
,"9,486","3,72E-06"
,"9,488","2,07E-06"
,"9,49","1,92E-06"
,"9,492","-4,60E-07"
,"9,494","1,70E-06"
,"9,496","-2,69E-06"
,"9,498","-4,20E-07"
,"9,5","3,73E-06"
,"9,502","4,32E-06"
,"9,504","4,92E-06"
,"9,506","4,19E-06"
,"9,508","4,74E-06"
,"9,51","4,81E-06"
,"9,512","2,97E-06"
,"9,514","-4,34E-06"
,"9,516","-1,77E-06"
,"9,518","-2,40E-07"
,"9,52","-1,77E-06"
,"9,522","2,81E-06"
,"9,524","5,90E-07"
,"9,526","-2,00E-07"
,"9,528","-1,49E-06"
,"9,53","1,27E-06"
,"9,532","-4,12E-06"
,"9,534","-2,54E-06"
,"9,536","-3,77E-06"
,"9,538","-2,83E-06"
,"9,54","-4,50E-07"
,"9,542","6,10E-07"
,"9,544","7,00E-08"
,"9,546","2,10E-07"
,"9,548","1,43E-06"
,"9,55","2,92E-06"
,"9,552","-1,16E-06"
,"9,554","-2,55E-06"
,"9,556","-3,62E-06"
,"9,558","-1,97E-06"
,"9,56","-2,80E-07"
,"9,562","1,19E-06"
,"9,564","3,48E-06"
,"9,566","5,80E-06"
,"9,568","5,07E-06"
,"9,57","4,46E-06"
,"9,572","3,29E-06"
,"9,574","7,90E-07"
,"9,576","2,82E-06"
,"9,578","-9,40E-07"
,"9,58","-3,11E-06"
,"9,582","4,00E-08"
,"9,584","1,40E-06"
,"9,586","1,32E-06"
,"9,588","1,92E-06"
,"9,59","3,07E-06"
,"9,592","-1,01E-06"
,"9,594","-1,21E-06"
,"9,596","-3,10E-07"
,"9,598","-9,90E-07"
,"9,6","-1,06E-06"
,"9,602","-3,20E-07"
,"9,604","8,50E-07"
,"9,606","4,26E-06"
,"9,608","4,30E-06"
,"9,61","4,18E-06"
,"9,612","3,44E-06"
,"9,614","2,96E-06"
,"9,616","5,20E-07"
,"9,618","2,65E-06"
,"9,62","2,78E-06"
,"9,622","5,78E-06"
,"9,624","3,98E-06"
,"9,626","3,09E-06"
,"9,628","3,20E-06"
,"9,63","3,51E-06"
,"9,632","7,00E-07"
,"9,634","8,60E-07"
,"9,636","5,50E-07"
,"9,638","1,26E-06"
,"9,64","1,51E-06"
,"9,642","1,13E-06"
,"9,644","3,51E-06"
,"9,646","1,12E-06"
,"9,648","2,54E-06"
,"9,65","1,17E-06"
,"9,652","5,90E-07"
,"9,654","-2,90E-06"
,"9,656","-2,12E-06"
,"9,658","3,04E-06"
,"9,66","2,07E-06"
,"9,662","2,89E-06"
,"9,664","4,28E-06"
,"9,666","3,14E-06"
,"9,668","1,19E-06"
,"9,67","3,13E-06"
,"9,672","2,56E-06"
,"9,674","1,04E-06"
,"9,676","-2,39E-06"
,"9,678","-1,86E-06"
,"9,68","1,78E-06"
,"9,682","2,96E-06"
,"9,684","5,39E-06"
,"9,686","5,13E-06"
,"9,688","2,90E-06"
,"9,69","4,53E-06"
,"9,692","-7,60E-07"
,"9,694","-3,80E-07"
,"9,696","-3,87E-06"
,"9,698","-7,50E-07"
,"9,7","-4,28E-06"
,"9,702","-1,60E-07"
,"9,704","1,16E-06"
,"9,706","4,84E-06"
,"9,708","5,09E-06"
,"9,71","2,00E-06"
,"9,712","1,15E-06"
,"9,714","7,40E-07"
,"9,716","8,70E-07"
,"9,718","9,40E-07"
,"9,72","1,23E-06"
,"9,722","3,35E-06"
,"9,724","1,00E-08"
,"9,726","3,34E-06"
,"9,728","3,13E-06"
,"9,73","4,92E-06"
,"9,732","2,54E-06"
,"9,734","2,43E-06"
,"9,736","2,70E-06"
,"9,738","1,52E-06"
,"9,74","3,19E-06"
,"9,742","5,18E-06"
,"9,744","2,64E-06"
,"9,746","4,07E-06"
,"9,748","1,03E-06"
,"9,75","2,76E-06"
,"9,752","1,16E-06"
,"9,754","-5,90E-07"
,"9,756","-2,15E-06"
,"9,758","-4,90E-07"
,"9,76","-7,70E-07"
,"9,762","1,16E-06"
,"9,764","1,92E-06"
,"9,766","6,96E-06"
,"9,768","8,30E-07"
,"9,77","1,92E-06"
,"9,772","4,60E-07"
,"9,774","8,70E-07"
,"9,776","7,40E-07"
,"9,778","1,20E-06"
,"9,78","2,91E-06"
,"9,782","3,19E-06"
,"9,784","2,84E-06"
,"9,786","5,26E-06"
,"9,788","4,28E-06"
,"9,79","4,79E-06"
,"9,792","1,37E-06"
,"9,794","1,46E-06"
,"9,796","-9,00E-08"
,"9,798","1,90E-07"
,"9,8","-1,10E-07"
,"9,802","1,62E-06"
,"9,804","8,50E-07"
,"9,806","1,57E-06"
,"9,808","2,12E-06"
,"9,81","-2,27E-06"
,"9,812","-3,65E-06"
,"9,814","-3,16E-06"
,"9,816","-2,04E-06"
,"9,818","-4,30E-07"
,"9,82","-3,90E-07"
,"9,822","2,59E-06"
,"9,824","1,56E-06"
,"9,826","3,00E-06"
,"9,828","2,38E-06"
,"9,83","1,05E-06"
,"9,832","3,40E-07"
,"9,834","4,80E-07"
,"9,836","1,17E-06"
,"9,838","-2,95E-06"
,"9,84","-7,60E-07"
,"9,842","1,40E-07"
,"9,844","1,12E-06"
,"9,846","1,05E-06"
,"9,848","3,20E-07"
,"9,85","1,30E-07"
,"9,852","-2,80E-07"
,"9,854","-3,50E-07"
,"9,856","-1,31E-06"
,"9,858","-1,10E-06"
,"9,86","2,91E-06"
,"9,862","3,84E-06"
,"9,864","4,97E-06"
,"9,866","6,62E-06"
,"9,868","2,68E-06"
,"9,87","4,35E-06"
,"9,872","2,92E-06"
,"9,874","7,60E-07"
,"9,876","2,47E-06"
,"9,878","1,81E-06"
,"9,88","3,13E-06"
,"9,882","4,59E-06"
,"9,884","6,27E-06"
,"9,886","5,40E-06"
,"9,888","2,42E-06"
,"9,89","3,57E-06"
,"9,892","-8,40E-07"
,"9,894","-4,90E-07"
,"9,896","-3,20E-06"
,"9,898","-2,96E-06"
,"9,9","-1,49E-06"
,"9,902","1,49E-06"
,"9,904","-1,10E-06"
,"9,906","8,60E-07"
,"9,908","4,61E-06"
,"9,91","1,62E-06"
,"9,912","7,00E-08"
,"9,914","-2,12E-06"
,"9,916","8,30E-07"
,"9,918","-1,19E-06"
,"9,92","-2,99E-06"
,"9,922","-1,75E-06"
,"9,924","2,16E-06"
,"9,926","3,10E-07"
,"9,928","5,90E-07"
,"9,93","2,31E-06"
,"9,932","4,00E-07"
,"9,934","-4,80E-07"
,"9,936","-2,88E-06"
,"9,938","-1,57E-06"
,"9,94","-2,37E-06"
,"9,942","-1,76E-06"
,"9,944","-1,50E-06"
,"9,946","-7,90E-07"
,"9,948","1,53E-06"
,"9,95","4,10E-07"
,"9,952","-1,87E-06"
,"9,954","-4,12E-06"
,"9,956","-4,29E-06"
,"9,958","-4,42E-06"
,"9,96","-5,00E-07"
,"9,962","-4,90E-07"
,"9,964","1,99E-06"
,"9,966","-3,70E-07"
,"9,968","-1,14E-06"
,"9,97","-3,06E-06"
,"9,972","-4,87E-06"
,"9,974","-3,69E-06"
,"9,976","-4,96E-06"
,"9,978","-3,77E-06"
,"9,98","-3,65E-06"
,"9,982","-2,19E-06"
,"9,984","-7,60E-07"
,"9,986","-7,10E-07"
,"9,988","-4,20E-07"
,"9,99","-2,67E-06"
,"9,992","-6,35E-06"
,"9,994","-4,68E-06"
,"9,996","-4,96E-06"
,"9,998","-2,39E-06"
,10,"-1,86E-06"
,"10,002","-3,58E-06"
,"10,004","-6,14E-06"
,"10,006","-4,47E-06"
,"10,008","9,50E-07"
,"10,01","1,14E-06"
,"10,012","3,70E-07"
,"10,014","2,24E-06"
,"10,016","4,50E-07"
,"10,018","-1,71E-06"
,"10,02","-9,90E-07"
,"10,022","-6,30E-07"
,"10,024","-1,21E-06"
,"10,026","-1,01E-06"
,"10,028","4,50E-07"
,"10,03","3,60E-07"
,"10,032","3,33E-06"
,"10,034","3,38E-06"
,"10,036","3,01E-06"
,"10,038","4,50E-07"
,"10,04","-1,20E-07"
,"10,042","-2,31E-06"
,"10,044","-2,73E-06"
,"10,046","3,50E-07"
,"10,048","2,90E-07"
,"10,05","5,40E-06"
,"10,052","8,60E-07"
,"10,054","4,88E-06"
,"10,056","3,67E-06"
,"10,058","3,00E-06"
,"10,06","-3,11E-06"
,"10,062","-1,70E-06"
,"10,064","-1,38E-06"
,"10,066","3,30E-07"
,"10,068","3,42E-06"
,"10,07","6,50E-07"
,"10,072","6,54E-06"
,"10,074","3,16E-06"
,"10,076","5,04E-06"
,"10,078","2,24E-06"
,"10,08","-5,00E-07"
,"10,082","1,50E-07"
,"10,084","-1,27E-06"
,"10,086","2,12E-06"
,"10,088","1,03E-06"
,"10,09","2,02E-06"
,"10,092","1,14E-06"
,"10,094","3,81E-06"
,"10,096","4,24E-06"
,"10,098","2,00E-08"
,"10,1","-9,80E-07"
,"10,102","3,00E-08"
,"10,104","3,90E-07"
,"10,106","-2,25E-06"
,"10,108","-4,00E-06"
,"10,11","1,59E-06"
,"10,112","2,81E-06"
,"10,114","1,16E-06"
,"10,116","-3,80E-07"
,"10,118","-1,16E-06"
,"10,12","-3,50E-06"
,"10,122","4,50E-07"
,"10,124","-3,97E-06"
,"10,126","-4,08E-06"
,"10,128","-8,60E-07"
,"10,13","1,00E-08"
,"10,132","1,24E-06"
,"10,134","-1,20E-06"
,"10,136","-8,00E-07"
,"10,138","-2,86E-06"
,"10,14","-1,44E-06"
,"10,142","-1,23E-06"
,"10,144","-4,10E-07"
,"10,146","-3,04E-06"
,"10,148","-3,51E-06"
,"10,15","-7,70E-07"
,"10,152","-7,60E-07"
,"10,154","1,64E-06"
,"10,156","3,42E-06"
,"10,158","-8,00E-08"
,"10,16","1,97E-06"
,"10,162","-3,20E-07"
,"10,164","-1,81E-06"
,"10,166","-3,18E-06"
,"10,168","-1,30E-06"
,"10,17","8,60E-07"
,"10,172","2,13E-06"
,"10,174","2,87E-06"
,"10,176","1,03E-06"
,"10,178","4,30E-07"
,"10,18","-1,98E-06"
,"10,182","-7,20E-07"
,"10,184","-1,50E-07"
,"10,186","6,30E-07"
,"10,188","1,13E-06"
,"10,19","4,75E-06"
,"10,192","2,17E-06"
,"10,194","4,35E-06"
,"10,196","3,62E-06"
,"10,198","6,50E-07"
,"10,2","6,10E-07"
,"10,202","2,11E-06"
,"10,204","-2,59E-06"
,"10,206","2,90E-07"
,"10,208","-9,20E-07"
,"10,21","-1,72E-06"
,"10,212",0
,"10,214","2,43E-06"
,"10,216","1,40E-06"
,"10,218","-8,40E-07"
,"10,22","-5,80E-07"
,"10,222","-4,00E-07"
,"10,224","1,18E-06"
,"10,226","2,01E-06"
,"10,228","3,53E-06"
,"10,23","1,22E-06"
,"10,232","2,27E-06"
,"10,234","4,28E-06"
,"10,236","1,16E-06"
,"10,238","-8,60E-07"
,"10,24","-9,70E-07"
,"10,242","-1,28E-06"
,"10,244","-3,07E-06"
,"10,246","-9,20E-07"
,"10,248","-4,50E-07"
,"10,25","-1,36E-06"
,"10,252","2,20E-07"
,"10,254","4,90E-07"
,"10,256","-1,01E-06"
,"10,258","2,14E-06"
,"10,26","-2,65E-06"
,"10,262","-6,74E-06"
,"10,264","-4,51E-06"
,"10,266","-3,13E-06"
,"10,268","1,65E-06"
,"10,27","2,11E-06"
,"10,272","3,31E-06"
,"10,274","2,54E-06"
,"10,276","-4,20E-07"
,"10,278","-1,24E-06"
,"10,28","-7,80E-07"
,"10,282","-1,62E-06"
,"10,284","-1,19E-06"
,"10,286","-1,96E-06"
,"10,288","-6,80E-07"
,"10,29","-9,10E-07"
,"10,292","2,29E-06"
,"10,294","5,17E-06"
,"10,296","4,36E-06"
,"10,298","4,50E-06"
,"10,3","1,98E-06"
,"10,302","1,30E-06"
,"10,304","-4,50E-07"
,"10,306","4,30E-07"
,"10,308","1,61E-06"
,"10,31","3,37E-06"
,"10,312","1,54E-06"
,"10,314","5,90E-07"
,"10,316","1,15E-06"
,"10,318","-3,06E-06"
,"10,32","2,22E-06"
,"10,322","-1,74E-06"
,"10,324","-2,62E-06"
,"10,326","-1,82E-06"
,"10,328","4,40E-07"
,"10,33","1,10E-06"
,"10,332","8,90E-07"
,"10,334","8,90E-07"
,"10,336","2,78E-06"
,"10,338","-5,28E-06"
,"10,34","-4,07E-06"
,"10,342","-2,68E-06"
,"10,344","-2,96E-06"
,"10,346","-2,01E-06"
,"10,348","-2,78E-06"
,"10,35","-2,61E-06"
,"10,352","2,50E-07"
,"10,354","6,60E-07"
,"10,356","1,75E-06"
,"10,358","1,40E-07"
,"10,36","-3,07E-06"
,"10,362","-2,14E-06"
,"10,364","-1,94E-06"
,"10,366","-8,50E-07"
,"10,368","2,37E-06"
,"10,37","7,00E-07"
,"10,372","3,50E-07"
,"10,374","7,70E-07"
,"10,376","-1,20E-07"
,"10,378","-1,06E-06"
,"10,38","-3,44E-06"
,"10,382","-2,75E-06"
,"10,384","-3,44E-06"
,"10,386","-1,80E-06"
,"10,388","-9,80E-07"
,"10,39","1,69E-06"
,"10,392","1,89E-06"
,"10,394","1,10E-07"
,"10,396","2,00E-08"
,"10,398","-3,73E-06"
,"10,4","-4,56E-06"
,"10,402","-2,00E-07"
,"10,404","-5,30E-07"
,"10,406","-2,54E-06"
,"10,408","1,31E-06"
,"10,41","2,71E-06"
,"10,412","1,29E-06"
,"10,414","2,68E-06"
,"10,416","-5,40E-07"
,"10,418","2,09E-06"
,"10,42","-1,20E-07"
,"10,422","-3,29E-06"
,"10,424","-1,96E-06"
,"10,426","-1,42E-06"
,"10,428","3,63E-06"
,"10,43","4,50E-06"
,"10,432","5,46E-06"
,"10,434","1,74E-06"
,"10,436","2,38E-06"
,"10,438","7,70E-07"
,"10,44","-1,34E-06"
,"10,442","-2,48E-06"
,"10,444","-4,19E-06"
,"10,446","-2,10E-06"
,"10,448","-1,38E-06"
,"10,45","1,58E-06"
,"10,452","-4,50E-07"
,"10,454","7,00E-08"
,"10,456","-2,24E-06"
,"10,458","-1,75E-06"
,"10,46","-2,28E-06"
,"10,462","-1,63E-06"
,"10,464","-2,06E-06"
,"10,466","-1,08E-06"
,"10,468","-2,14E-06"
,"10,47","2,80E-07"
,"10,472","5,07E-06"
,"10,474","3,85E-06"
,"10,476","5,61E-06"
,"10,478","-1,40E-06"
,"10,48","-2,87E-06"
,"10,482","-2,16E-06"
,"10,484","-3,22E-06"
,"10,486","4,42E-06"
,"10,488","1,14E-06"
,"10,49","2,04E-06"
,"10,492","2,23E-06"
,"10,494","2,86E-06"
,"10,496","6,20E-07"
,"10,498","-5,60E-07"
,"10,5","-2,00E-08"
,"10,502","-2,22E-06"
,"10,504","-2,76E-06"
,"10,506","-5,44E-06"
,"10,508","-2,07E-06"
,"10,51","-2,08E-06"
,"10,512","-7,70E-07"
,"10,514","3,21E-06"
,"10,516","1,96E-06"
,"10,518","2,34E-06"
,"10,52","1,65E-06"
,"10,522","-2,44E-06"
,"10,524","-8,00E-07"
,"10,526","-2,15E-06"
,"10,528","-4,20E-07"
,"10,53","1,68E-06"
,"10,532","2,04E-06"
,"10,534","1,97E-06"
,"10,536","3,49E-06"
,"10,538","-2,58E-06"
,"10,54","-2,04E-06"
,"10,542","-3,00E-06"
,"10,544","-3,62E-06"
,"10,546","2,80E-07"
,"10,548","-1,77E-06"
,"10,55","-2,24E-06"
,"10,552","-7,80E-07"
,"10,554","2,10E-06"
,"10,556","3,80E-07"
,"10,558","1,12E-06"
,"10,56","-2,03E-06"
,"10,562","-1,21E-06"
,"10,564","1,75E-06"
,"10,566","-1,41E-06"
,"10,568","3,43E-06"
,"10,57","3,72E-06"
,"10,572","2,46E-06"
,"10,574","1,89E-06"
,"10,576","5,80E-06"
,"10,578","-1,32E-06"
,"10,58","-1,48E-06"
,"10,582","-1,54E-06"
,"10,584","-1,01E-06"
,"10,586","2,10E-07"
,"10,588","5,50E-07"
,"10,59","2,08E-06"
,"10,592","3,52E-06"
,"10,594","4,50E-06"
,"10,596","1,50E-07"
,"10,598","-2,48E-06"
,"10,6",0
,"10,602","-3,67E-06"
,"10,604","-4,68E-06"
,"10,606","-3,16E-06"
,"10,608","9,00E-08"
,"10,61","1,49E-06"
,"10,612","1,90E-06"
,"10,614","9,80E-07"
,"10,616","1,37E-06"
,"10,618","-8,70E-07"
,"10,62","9,20E-07"
,"10,622","7,10E-07"
,"10,624","2,36E-06"
,"10,626","3,48E-06"
,"10,628","2,44E-06"
,"10,63","6,42E-06"
,"10,632","1,79E-06"
,"10,634","3,71E-06"
,"10,636","4,93E-06"
,"10,638","3,98E-06"
,"10,64","2,40E-07"
,"10,642","-1,31E-06"
,"10,644","7,60E-07"
,"10,646","-6,00E-08"
,"10,648","-1,21E-06"
,"10,65","3,40E-06"
,"10,652","-2,70E-07"
,"10,654","1,70E-06"
,"10,656","6,27E-06"
,"10,658","1,58E-06"
,"10,66","2,63E-06"
,"10,662","4,58E-06"
,"10,664","2,17E-06"
,"10,666","2,62E-06"
,"10,668","2,56E-06"
,"10,67","3,72E-06"
,"10,672","5,23E-06"
,"10,674","4,10E-06"
,"10,676","2,93E-06"
,"10,678","-5,70E-07"
,"10,68","-1,56E-06"
,"10,682","-8,80E-07"
,"10,684","-2,07E-06"
,"10,686","-6,00E-07"
,"10,688","1,71E-06"
,"10,69","3,43E-06"
,"10,692","6,28E-06"
,"10,694","4,79E-06"
,"10,696","2,94E-06"
,"10,698","1,18E-06"
,"10,7","-5,30E-07"
,"10,702","3,90E-07"
,"10,704","-9,40E-07"
,"10,706","1,00E-08"
,"10,708","2,94E-06"
,"10,71","2,80E-06"
,"10,712","1,79E-06"
,"10,714","2,27E-06"
,"10,716","1,44E-06"
,"10,718","9,40E-07"
,"10,72","1,05E-06"
,"10,722","-1,60E-07"
,"10,724","-1,23E-06"
,"10,726","3,50E-07"
,"10,728","1,20E-06"
